"REF_DATE","GEO","DGUID","Airports","Type of power plant","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Canada","2016A000011124","Whitehorse International, Yukon","Helicopters","Number","223","units","0","v41551075","1.41.4","2724","","","","0"
"2017","Canada","2016A000011124","Whitehorse International, Yukon","Gliders","Number","223","units","0","v41551076","1.41.5","0","","","","0"
"2017","Canada","2016A000011124","Windsor, Ontario","Jet engines","Number","223","units","0","v41551077","1.42.1","1717","","","","0"
"2017","Canada","2016A000011124","Windsor, Ontario","Turbo-propellers","Number","223","units","0","v41551078","1.42.2","7010","","","","0"
"2017","Canada","2016A000011124","Windsor, Ontario","Piston engines","Number","223","units","0","v41551079","1.42.3","13270","","","","0"
"2017","Canada","2016A000011124","Windsor, Ontario","Helicopters","Number","223","units","0","v41551080","1.42.4","219","","","","0"
"2017","Canada","2016A000011124","Windsor, Ontario","Gliders","Number","223","units","0","v41551081","1.42.5","0","","","","0"
"2017","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Jet engines","Number","223","units","0","v41551082","1.43.1","52011","","","","0"
"2017","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Turbo-propellers","Number","223","units","0","v41551083","1.43.2","53073","","","","0"
"2017","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Piston engines","Number","223","units","0","v41551084","1.43.3","3026","","","","0"
"2017","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Helicopters","Number","223","units","0","v41551085","1.43.4","3506","","","","0"
"2017","Canada","2016A000011124","Winnipeg/James Armstrong Richardson International, Manitoba","Gliders","Number","223","units","0","v41551086","1.43.5","1","","","","0"
"2017","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Jet engines","Number","223","units","0","v41551087","1.44.1","2","","","","0"
"2017","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Turbo-propellers","Number","223","units","0","v41551088","1.44.2","11404","","","","0"
"2017","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Piston engines","Number","223","units","0","v41551089","1.44.3","26764","","","","0"
"2017","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Helicopters","Number","223","units","0","v41551090","1.44.4","1216","","","","0"
"2017","Canada","2016A000011124","Winnipeg/St. Andrews, Manitoba","Gliders","Number","223","units","0","v41551091","1.44.5","12","","","","0"
"2017","Canada","2016A000011124","Yellowknife, Northwest Territories","Jet engines","Number","223","units","0","v41551092","1.45.1","6551","","","","0"
"2017","Canada","2016A000011124","Yellowknife, Northwest Territories","Turbo-propellers","Number","223","units","0","v41551093","1.45.2","30377","","","","0"
"2017","Canada","2016A000011124","Yellowknife, Northwest Territories","Piston engines","Number","223","units","0","v41551094","1.45.3","2625","","","","0"
"2017","Canada","2016A000011124","Yellowknife, Northwest Territories","Helicopters","Number","223","units","0","v41551095","1.45.4","5331","","","","0"
"2017","Canada","2016A000011124","Yellowknife, Northwest Territories","Gliders","Number","223","units","0","v41551096","1.45.5","0","","","","0"
"2018","Canada","2016A000011124","Total, all airports","Jet engines","Number","223","units","0","v41550872","1.1.1","1209643","","","","0"
"2018","Canada","2016A000011124","Total, all airports","Turbo-propellers","Number","223","units","0","v41550873","1.1.2","1095264","","","","0"
"2018","Canada","2016A000011124","Total, all airports","Piston engines","Number","223","units","0","v41550874","1.1.3","810340","","","","0"
"2018","Canada","2016A000011124","Total, all airports","Helicopters","Number","223","units","0","v41550875","1.1.4","164976","","","","0"
"2018","Canada","2016A000011124","Total, all airports","Gliders","Number","223","units","0","v41550876","1.1.5","12670","","","","0"
"2018","Canada","2016A000011124","Abbotsford, British Columbia","Jet engines","Number","223","units","0","v41550877","1.2.1","8030","","","","0"
"2018","Canada","2016A000011124","Abbotsford, British Columbia","Turbo-propellers","Number","223","units","0","v41550878","1.2.2","5140","","","","0"
"2018","Canada","2016A000011124","Abbotsford, British Columbia","Piston engines","Number","223","units","0","v41550879","1.2.3","27810","","","","0"
"2018","Canada","2016A000011124","Abbotsford, British Columbia","Helicopters","Number","223","units","0","v41550880","1.2.4","14058","","","","0"
"2018","Canada","2016A000011124","Abbotsford, British Columbia","Gliders","Number","223","units","0","v41550881","1.2.5","193","","","","0"
"2018","Canada","2016A000011124","Boundary Bay, British Columbia","Jet engines","Number","223","units","0","v41550882","1.3.1","338","","","","0"
"2018","Canada","2016A000011124","Boundary Bay, British Columbia","Turbo-propellers","Number","223","units","0","v41550883","1.3.2","1329","","","","0"
"2018","Canada","2016A000011124","Boundary Bay, British Columbia","Piston engines","Number","223","units","0","v41550884","1.3.3","67469","","","","0"
"2018","Canada","2016A000011124","Boundary Bay, British Columbia","Helicopters","Number","223","units","0","v41550885","1.3.4","2566","","","","0"
"2018","Canada","2016A000011124","Boundary Bay, British Columbia","Gliders","Number","223","units","0","v41550886","1.3.5","4","","","","0"
"2018","Canada","2016A000011124","Calgary International, Alberta","Jet engines","Number","223","units","0","v41550887","1.4.1","141779","","","","0"
"2018","Canada","2016A000011124","Calgary International, Alberta","Turbo-propellers","Number","223","units","0","v41550888","1.4.2","93317","","","","0"
"2018","Canada","2016A000011124","Calgary International, Alberta","Piston engines","Number","223","units","0","v41550889","1.4.3","911","","","","0"
"2018","Canada","2016A000011124","Calgary International, Alberta","Helicopters","Number","223","units","0","v41550890","1.4.4","7312","","","","0"
"2018","Canada","2016A000011124","Calgary International, Alberta","Gliders","Number","223","units","0","v41550891","1.4.5","0","","","","0"
"2018","Canada","2016A000011124","Calgary/Springbank, Alberta","Jet engines","Number","223","units","0","v41550892","1.5.1","763","","","","0"
"2018","Canada","2016A000011124","Calgary/Springbank, Alberta","Turbo-propellers","Number","223","units","0","v41550893","1.5.2","1585","","","","0"
"2018","Canada","2016A000011124","Calgary/Springbank, Alberta","Piston engines","Number","223","units","0","v41550894","1.5.3","44373","","","","0"
"2018","Canada","2016A000011124","Calgary/Springbank, Alberta","Helicopters","Number","223","units","0","v41550895","1.5.4","9976","","","","0"
"2018","Canada","2016A000011124","Calgary/Springbank, Alberta","Gliders","Number","223","units","0","v41550896","1.5.5","1","","","","0"
"2018","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Jet engines","Number","223","units","0","v41550897","1.6.1","21","","","","0"
"2018","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Turbo-propellers","Number","223","units","0","v41550898","1.6.2","1637","","","","0"
"2018","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Piston engines","Number","223","units","0","v41550899","1.6.3","23864","","","","0"
"2018","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Helicopters","Number","223","units","0","v41550900","1.6.4","2354","","","","0"
"2018","Canada","2016A000011124","Chicoutimi/St-Honoré, Quebec","Gliders","Number","223","units","0","v41550901","1.6.5","0","","","","0"
"2018","Canada","2016A000011124","Edmonton International, Alberta","Jet engines","Number","223","units","0","v41550907","1.8.1","72471","","","","0"
"2018","Canada","2016A000011124","Edmonton International, Alberta","Turbo-propellers","Number","223","units","0","v41550908","1.8.2","61976","","","","0"
"2018","Canada","2016A000011124","Edmonton International, Alberta","Piston engines","Number","223","units","0","v41550909","1.8.3","2412","","","","0"
"2018","Canada","2016A000011124","Edmonton International, Alberta","Helicopters","Number","223","units","0","v41550910","1.8.4","4069","","","","0"
"2018","Canada","2016A000011124","Edmonton International, Alberta","Gliders","Number","223","units","0","v41550911","1.8.5","0","","","","0"
"2018","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Jet engines","Number","223","units","0","v41550912","1.9.1","434","","","","0"
"2018","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Turbo-propellers","Number","223","units","0","v41550913","1.9.2","916","","","","0"
"2018","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Piston engines","Number","223","units","0","v41550914","1.9.3","21116","","","","0"
"2018","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Helicopters","Number","223","units","0","v41550915","1.9.4","2714","","","","0"
"2018","Canada","2016A000011124","Edmonton/Villeneuve, Alberta","Gliders","Number","223","units","0","v41550916","1.9.5","1289","","","","0"
"2018","Canada","2016A000011124","Fort McMurray, Alberta","Jet engines","Number","223","units","0","v44179414","1.46.1","3844","","","","0"
"2018","Canada","2016A000011124","Fort McMurray, Alberta","Turbo-propellers","Number","223","units","0","v44179415","1.46.2","20684","","","","0"
"2018","Canada","2016A000011124","Fort McMurray, Alberta","Piston engines","Number","223","units","0","v44179416","1.46.3","5657","","","","0"
"2018","Canada","2016A000011124","Fort McMurray, Alberta","Helicopters","Number","223","units","0","v44179417","1.46.4","10765","","","","0"
"2018","Canada","2016A000011124","Fort McMurray, Alberta","Gliders","Number","223","units","0","v44179418","1.46.5","1","","","","0"
"2018","Canada","2016A000011124","Fredericton International, New Brunswick","Jet engines","Number","223","units","0","v52378344","1.47.1","1282","","","","0"
"2018","Canada","2016A000011124","Fredericton International, New Brunswick","Turbo-propellers","Number","223","units","0","v52378345","1.47.2","12740","","","","0"
"2018","Canada","2016A000011124","Fredericton International, New Brunswick","Piston engines","Number","223","units","0","v52378346","1.47.3","37248","","","","0"
"2018","Canada","2016A000011124","Fredericton International, New Brunswick","Helicopters","Number","223","units","0","v52378347","1.47.4","969","","","","0"
"2018","Canada","2016A000011124","Fredericton International, New Brunswick","Gliders","Number","223","units","0","v52378348","1.47.5","0","","","","0"
"2018","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Jet engines","Number","223","units","0","v41550917","1.10.1","3421","","","","0"
"2018","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Turbo-propellers","Number","223","units","0","v41550918","1.10.2","10496","","","","0"
"2018","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Piston engines","Number","223","units","0","v41550919","1.10.3","9492","","","","0"
"2018","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Helicopters","Number","223","units","0","v41550920","1.10.4","1416","","","","0"
"2018","Canada","2016A000011124","Gander International, Newfoundland and Labrador","Gliders","Number","223","units","0","v41550921","1.10.5","0","","","","0"
"2018","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Jet engines","Number","223","units","0","v41550922","1.11.1","33077","","","","0"
"2018","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Turbo-propellers","Number","223","units","0","v41550923","1.11.2","39266","","","","0"
"2018","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Piston engines","Number","223","units","0","v41550924","1.11.3","1837","","","","0"
"2018","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Helicopters","Number","223","units","0","v41550925","1.11.4","4084","","","","0"
"2018","Canada","2016A000011124","Halifax/Robert L. Stanfield International, Nova Scotia","Gliders","Number","223","units","0","v41550926","1.11.5","0","","","","0"
"2018","Canada","2016A000011124","Hamilton, Ontario","Jet engines","Number","223","units","0","v41550927","1.12.1","16358","","","","0"
"2018","Canada","2016A000011124","Hamilton, Ontario","Turbo-propellers","Number","223","units","0","v41550928","1.12.2","7490","","","","0"
"2018","Canada","2016A000011124","Hamilton, Ontario","Piston engines","Number","223","units","0","v41550929","1.12.3","3834","","","","0"
"2018","Canada","2016A000011124","Hamilton, Ontario","Helicopters","Number","223","units","0","v41550930","1.12.4","563","","","","0"
"2018","Canada","2016A000011124","Hamilton, Ontario","Gliders","Number","223","units","0","v41550931","1.12.5","0","","","","0"
"2018","Canada","2016A000011124","Kelowna, British Columbia","Jet engines","Number","223","units","0","v41550932","1.13.1","11650","","","","0"
